Players,Adjust factor,Games,Liberal wins,Fascist wins,HC wins,HS wins,L Policies,F Policies,Total Policies,Average Anarchies,FCC,HCC,LCPC,HCPC,HCCC,HV
8,1.0,1000,706,294,117,23,4431,3801,8232,0.646,1,0,0,0,1,0
8,1.0,1000,708,292,152,46,4358,3755,8113,0.401,1,0,0,0,1,1
8,1.0,1000,672,328,117,34,4263,3919,8182,0.766,1,0,0,1,0,0
8,1.0,1000,688,312,154,44,4319,3906,8225,0.543,1,0,0,1,0,1
8,1.0,1000,742,258,93,45,4492,3681,8173,0.476,1,0,0,1,1,0
8,1.0,1000,754,246,116,37,4502,3681,8183,0.369,1,0,0,1,1,1
8,1.0,1000,590,410,104,29,3898,4180,8078,1.224,1,0,1,0,0,0
8,1.0,1000,608,392,163,39,3874,4137,8011,0.721,1,0,1,0,0,1
8,1.0,1000,668,332,99,34,4238,3986,8224,0.811,1,0,1,0,1,0
8,1.0,1000,681,319,125,44,4209,3926,8135,0.543,1,0,1,0,1,1
8,1.0,1000,606,394,111,25,3956,4090,8046,1.127,1,0,1,1,0,0
8,1.0,1000,616,384,146,43,3936,4156,8092,0.762,1,0,1,1,0,1
8,1.0,1000,702,298,103,33,4346,3757,8103,0.65,1,0,1,1,1,0
8,1.0,1000,713,287,118,45,4347,3765,8112,0.482,1,0,1,1,1,1
8,1.0,1000,428,572,260,34,3814,4491,8305,0.827,1,1,0,0,0,0
8,1.0,1000,436,564,300,49,3746,4475,8221,0.495,1,1,0,0,0,1
8,1.0,1000,519,481,246,32,4078,4154,8232,0.593,1,1,0,0,1,0
8,1.0,1000,553,447,266,40,4130,4150,8280,0.337,1,1,0,0,1,1
8,1.0,1000,631,369,198,48,4212,3963,8175,0.585,1,1,0,1,0,0
8,1.0,1000,634,366,213,54,4281,3975,8256,0.369,1,1,0,1,0,1
8,1.0,1000,706,294,168,44,4435,3564,7999,0.366,1,1,0,1,1,0
8,1.0,1000,730,270,159,44,4441,3554,7995,0.225,1,1,0,1,1,1
8,1.0,1000,361,639,269,27,3528,4653,8181,1.059,1,1,1,0,0,0
8,1.0,1000,386,614,301,38,3557,4619,8176,0.641,1,1,1,0,0,1
8,1.0,1000,453,547,249,33,3823,4338,8161,0.732,1,1,1,0,1,0
8,1.0,1000,494,506,270,55,3852,4304,8156,0.419,1,1,1,0,1,1
8,1.0,1000,533,467,171,55,3811,4284,8095,1.017,1,1,1,1,0,0
8,1.0,1000,551,449,238,55,3916,4174,8090,0.532,1,1,1,1,0,1
8,1.0,1000,675,325,145,27,4309,3651,7960,0.55,1,1,1,1,1,0
8,1.0,1000,696,304,162,36,4356,3684,8040,0.337,1,1,1,1,1,1
8,1.0,1000,438,562,94,19,3822,4806,8628,0.779,2,0,0,0,0,0
8,1.0,1000,466,534,91,14,3941,4800,8741,0.602,2,0,0,0,0,1
8,1.0,1000,513,487,89,12,4071,4604,8675,0.616,2,0,0,0,1,0
8,1.0,1000,531,469,100,20,4140,4595,8735,0.372,2,0,0,0,1,1
8,1.0,1000,497,503,107,20,3992,4582,8574,0.689,2,0,0,1,0,0
8,1.0,1000,485,515,100,14,3981,4693,8674,0.462,2,0,0,1,0,1
8,1.0,1000,548,452,109,14,4190,4330,8520,0.493,2,0,0,1,1,0
8,1.0,1000,613,387,109,20,4298,4201,8499,0.324,2,0,0,1,1,1
8,1.0,1000,336,664,89,3,3395,5015,8410,1.119,2,0,1,0,0,0
8,1.0,1000,346,654,84,14,3391,5091,8482,0.874,2,0,1,0,0,1
8,1.0,1000,473,527,93,20,3859,4680,8539,0.714,2,0,1,0,1,0
8,1.0,1000,482,518,103,22,3876,4727,8603,0.508,2,0,1,0,1,1
8,1.0,1000,359,641,94,16,3381,4949,8330,1.046,2,0,1,1,0,0
8,1.0,1000,375,625,106,21,3561,4981,8542,0.723,2,0,1,1,0,1
8,1.0,1000,505,495,111,18,3958,4372,8330,0.67,2,0,1,1,1,0
8,1.0,1000,532,468,113,20,4019,4406,8425,0.434,2,0,1,1,1,1
8,1.0,1000,295,705,199,14,3512,5013,8525,0.76,2,1,0,0,0,0
8,1.0,1000,288,712,256,6,3587,4965,8552,0.456,2,1,0,0,0,1
8,1.0,1000,391,609,206,14,3842,4690,8532,0.509,2,1,0,0,1,0
8,1.0,1000,373,627,238,13,3778,4744,8522,0.349,2,1,0,0,1,1
8,1.0,1000,457,543,188,23,3959,4588,8547,0.589,2,1,0,1,0,0
8,1.0,1000,528,472,185,15,4118,4450,8568,0.331,2,1,0,1,0,1
8,1.0,1000,586,414,171,12,4286,4128,8414,0.342,2,1,0,1,1,0
8,1.0,1000,610,390,201,15,4355,3993,8348,0.216,2,1,0,1,1,1
8,1.0,1000,203,797,183,12,3054,5234,8288,1.114,2,1,1,0,0,0
8,1.0,1000,222,778,222,13,3124,5142,8266,0.675,2,1,1,0,0,1
8,1.0,1000,338,662,198,17,3544,4822,8366,0.695,2,1,1,0,1,0
8,1.0,1000,328,672,240,15,3585,4812,8397,0.474,2,1,1,0,1,1
8,1.0,1000,362,638,161,19,3565,4775,8340,0.885,2,1,1,1,0,0
8,1.0,1000,402,598,170,22,3628,4742,8370,0.578,2,1,1,1,0,1
8,1.0,1000,558,442,176,12,4163,4100,8263,0.469,2,1,1,1,1,0
8,1.0,1000,515,485,231,7,4111,4153,8264,0.293,2,1,1,1,1,1
9,1.0,1000,489,511,109,15,3728,4621,8349,1.568,0,0,0,0,0,0
9,1.0,1000,559,441,155,41,3938,4413,8351,0.689,0,0,0,0,0,1
9,1.0,1000,536,464,126,41,3779,4460,8239,1.311,0,0,0,0,1,0
9,1.0,1000,606,394,158,38,4146,4242,8388,0.574,0,0,0,0,1,1
9,1.0,1000,523,477,120,28,3806,4517,8323,1.447,0,0,0,1,0,0
9,1.0,1000,598,402,158,39,4027,4306,8333,0.686,0,0,0,1,0,1
9,1.0,1000,568,432,155,44,3943,4252,8195,1.115,0,0,0,1,1,0
9,1.0,1000,639,361,130,38,4265,4125,8390,0.506,0,0,0,1,1,1
9,1.0,1000,412,588,112,9,3139,4761,7900,1.946,0,0,1,0,0,0
9,1.0,1000,514,486,174,33,3573,4522,8095,0.898,0,0,1,0,0,1
9,1.0,1000,481,519,121,29,3562,4563,8125,1.559,0,0,1,0,1,0
9,1.0,1000,582,418,138,37,3894,4305,8199,0.737,0,0,1,0,1,1
9,1.0,1000,420,580,103,15,3212,4753,7965,1.934,0,0,1,1,0,0
9,1.0,1000,517,483,165,38,3596,4469,8065,0.846,0,0,1,1,0,1
9,1.0,1000,518,482,113,39,3614,4439,8053,1.437,0,0,1,1,1,0
9,1.0,1000,629,371,129,44,4042,4145,8187,0.696,0,0,1,1,1,1
9,1.0,1000,312,688,259,31,3335,4845,8180,1.292,0,1,0,0,0,0
9,1.0,1000,336,664,355,31,3417,4697,8114,0.486,0,1,0,0,0,1
9,1.0,1000,390,610,248,35,3602,4635,8237,1.174,0,1,0,0,1,0
9,1.0,1000,431,569,293,26,3856,4453,8309,0.44,0,1,0,0,1,1
9,1.0,1000,476,524,198,43,3681,4489,8170,1.261,0,1,0,1,0,0
9,1.0,1000,549,451,238,51,4009,4241,8250,0.434,0,1,0,1,0,1
9,1.0,1000,584,416,179,40,4047,4052,8099,0.831,0,1,0,1,1,0
9,1.0,1000,609,391,225,28,4217,3952,8169,0.379,0,1,0,1,1,1
9,1.0,1000,246,754,230,22,2788,5079,7867,1.864,0,1,1,0,0,0
9,1.0,1000,289,711,335,23,3195,4814,8009,0.615,0,1,1,0,0,1
9,1.0,1000,327,673,224,29,3182,4806,7988,1.562,0,1,1,0,1,0
9,1.0,1000,396,604,266,30,3562,4590,8152,0.611,0,1,1,0,1,1
9,1.0,1000,404,596,152,36,3195,4727,7922,1.734,0,1,1,1,0,0
9,1.0,1000,493,507,245,51,3619,4364,7983,0.603,0,1,1,1,0,1
9,1.0,1000,501,499,138,34,3655,4361,8016,1.332,0,1,1,1,1,0
9,1.0,1000,598,402,175,38,3994,4060,8054,0.507,0,1,1,1,1,1
9,1.0,1000,498,502,123,23,3722,4591,8313,1.487,1,0,0,0,0,0
9,1.0,1000,565,435,152,44,3929,4404,8333,0.717,1,0,0,0,0,1
9,1.0,1000,562,438,116,31,3958,4413,8371,1.249,1,0,0,0,1,0
9,1.0,1000,619,381,143,43,4093,4237,8330,0.581,1,0,0,0,1,1
9,1.0,1000,509,491,126,39,3722,4569,8291,1.501,1,0,0,1,0,0
9,1.0,1000,590,410,149,49,4016,4352,8368,0.632,1,0,0,1,0,1
9,1.0,1000,614,386,94,44,4088,4235,8323,1.162,1,0,0,1,1,0
9,1.0,1000,638,362,116,48,4205,4142,8347,0.576,1,0,0,1,1,1
9,1.0,1000,389,611,107,19,3118,4856,7974,2.026,1,0,1,0,0,0
9,1.0,1000,497,503,164,37,3478,4541,8019,0.926,1,0,1,0,0,1
9,1.0,1000,484,516,122,31,3536,4577,8113,1.522,1,0,1,0,1,0
9,1.0,1000,574,426,150,33,3898,4387,8285,0.759,1,0,1,0,1,1
9,1.0,1000,418,582,127,15,3145,4765,7910,2.008,1,0,1,1,0,0
9,1.0,1000,511,489,163,26,3593,4540,8133,0.884,1,0,1,1,0,1
9,1.0,1000,523,477,117,40,3674,4378,8052,1.45,1,0,1,1,1,0
9,1.0,1000,607,393,125,51,3998,4209,8207,0.723,1,0,1,1,1,1
9,1.0,1000,311,689,250,27,3315,4924,8239,1.468,1,1,0,0,0,0
9,1.0,1000,340,660,329,31,3516,4714,8230,0.502,1,1,0,0,0,1
9,1.0,1000,390,610,244,26,3620,4632,8252,1.129,1,1,0,0,1,0
9,1.0,1000,456,544,281,30,3873,4387,8260,0.43,1,1,0,0,1,1
9,1.0,1000,479,521,208,40,3696,4425,8121,1.281,1,1,0,1,0,0
9,1.0,1000,534,466,254,49,3964,4280,8244,0.387,1,1,0,1,0,1
9,1.0,1000,593,407,164,31,4071,4043,8114,0.88,1,1,0,1,1,0
9,1.0,1000,615,385,196,33,4181,3961,8142,0.412,1,1,0,1,1,1
9,1.0,1000,242,758,237,16,2796,5086,7882,1.733,1,1,1,0,0,0
9,1.0,1000,336,664,308,31,3315,4736,8051,0.661,1,1,1,0,0,1
9,1.0,1000,348,652,213,28,3286,4721,8007,1.418,1,1,1,0,1,0
9,1.0,1000,419,581,257,35,3610,4545,8155,0.588,1,1,1,0,1,1
9,1.0,1000,370,630,199,37,3146,4747,7893,1.752,1,1,1,1,0,0
9,1.0,1000,457,543,245,37,3638,4484,8122,0.673,1,1,1,1,0,1
9,1.0,1000,478,522,173,33,3577,4329,7906,1.258,1,1,1,1,1,0
9,1.0,1000,590,410,193,46,3995,4043,8038,0.484,1,1,1,1,1,1
9,1.0,1000,266,734,59,6,3268,5331,8599,1.087,2,0,0,0,0,0
9,1.0,1000,311,689,60,13,3490,5233,8723,0.444,2,0,0,0,0,1
9,1.0,1000,291,709,80,11,3475,5162,8637,0.957,2,0,0,0,1,0
9,1.0,1000,339,661,70,18,3585,5151,8736,0.342,2,0,0,0,1,1
9,1.0,1000,287,713,78,9,3388,5231,8619,0.936,2,0,0,1,0,0
9,1.0,1000,333,667,86,8,3626,5141,8767,0.412,2,0,0,1,0,1
9,1.0,1000,362,638,105,13,3684,4961,8645,0.774,2,0,0,1,1,0
9,1.0,1000,416,584,84,9,3851,4923,8774,0.363,2,0,0,1,1,1
9,1.0,1000,164,836,88,3,2499,5469,7968,1.352,2,0,1,0,0,0
9,1.0,1000,238,762,71,5,3064,5367,8431,0.573,2,0,1,0,0,1
9,1.0,1000,247,753,87,12,2988,5301,8289,1.072,2,0,1,0,1,0
9,1.0,1000,295,705,86,14,3224,5197,8421,0.548,2,0,1,0,1,1
9,1.0,1000,216,784,83,9,2821,5386,8207,1.214,2,0,1,1,0,0
9,1.0,1000,243,757,88,9,2984,5348,8332,0.555,2,0,1,1,0,1
9,1.0,1000,273,727,92,7,3159,5185,8344,1.041,2,0,1,1,1,0
9,1.0,1000,325,675,109,9,3425,5037,8462,0.455,2,0,1,1,1,1
9,1.0,1000,187,813,187,4,3054,5288,8342,0.787,2,1,0,0,0,0
9,1.0,1000,186,814,186,9,3178,5340,8518,0.346,2,1,0,0,0,1
9,1.0,1000,213,787,190,9,3235,5226,8461,0.734,2,1,0,0,1,0
9,1.0,1000,233,767,222,14,3372,5108,8480,0.29,2,1,0,0,1,1
9,1.0,1000,294,706,176,11,3503,5040,8543,0.716,2,1,0,1,0,0
9,1.0,1000,310,690,210,17,3594,4953,8547,0.27,2,1,0,1,0,1
9,1.0,1000,422,578,174,5,3783,4628,8411,0.644,2,1,0,1,1,0
9,1.0,1000,430,570,215,12,3866,4571,8437,0.235,2,1,0,1,1,1
9,1.0,1000,123,877,137,6,2482,5518,8000,1.168,2,1,1,0,0,0
9,1.0,1000,132,868,207,9,2696,5420,8116,0.494,2,1,1,0,0,1
9,1.0,1000,163,837,189,10,2844,5343,8187,0.945,2,1,1,0,1,0
9,1.0,1000,202,798,218,7,3062,5217,8279,0.399,2,1,1,0,1,1
9,1.0,1000,196,804,167,14,2873,5279,8152,1.06,2,1,1,1,0,0
9,1.0,1000,268,732,167,11,3202,5152,8354,0.412,2,1,1,1,0,1
9,1.0,1000,328,672,181,15,3313,4833,8146,0.775,2,1,1,1,1,0
9,1.0,1000,325,675,226,11,3487,4830,8317,0.35,2,1,1,1,1,1
10,1.0,1000,711,289,71,26,4325,4080,8405,0.665,0,0,0,0,0,0
10,1.0,1000,708,292,97,28,4382,4108,8490,0.457,0,0,0,0,0,1
10,1.0,1000,728,272,82,37,4443,3969,8412,0.485,0,0,0,0,1,0
10,1.0,1000,732,268,91,29,4461,3993,8454,0.359,0,0,0,0,1,1
10,1.0,1000,714,286,75,23,4377,4048,8425,0.615,0,0,0,1,0,0
10,1.0,1000,732,268,96,22,4434,3990,8424,0.385,0,0,0,1,0,1
10,1.0,1000,745,255,70,40,4476,3938,8414,0.537,0,0,0,1,1,0
10,1.0,1000,772,228,91,28,4562,3801,8363,0.308,0,0,0,1,1,1
10,1.0,1000,631,369,70,17,3938,4287,8225,0.922,0,0,1,0,0,0
10,1.0,1000,659,341,116,21,4133,4243,8376,0.553,0,0,1,0,0,1
10,1.0,1000,717,283,83,44,4280,4085,8365,0.614,0,0,1,0,1,0
10,1.0,1000,708,292,111,41,4233,4076,8309,0.413,0,0,1,0,1,1
10,1.0,1000,686,314,66,33,4115,4153,8268,0.872,0,0,1,1,0,0
10,1.0,1000,681,319,102,27,4185,4196,8381,0.552,0,0,1,1,0,1
10,1.0,1000,711,289,88,48,4234,3927,8161,0.58,0,0,1,1,1,0
10,1.0,1000,736,264,106,30,4388,3881,8269,0.382,0,0,1,1,1,1
10,1.0,1000,503,497,214,29,4009,4458,8467,0.528,0,1,0,0,0,0
10,1.0,1000,482,518,262,32,3939,4457,8396,0.249,0,1,0,0,0,1
10,1.0,1000,565,435,204,29,4172,4171,8343,0.339,0,1,0,0,1,0
10,1.0,1000,569,431,231,29,4162,4195,8357,0.232,0,1,0,0,1,1
10,1.0,1000,671,329,175,52,4264,3957,8221,0.391,0,1,0,1,0,0
10,1.0,1000,665,335,202,54,4299,4022,8321,0.186,0,1,0,1,0,1
10,1.0,1000,747,253,147,38,4493,3619,8112,0.259,0,1,0,1,1,0
10,1.0,1000,728,272,160,25,4507,3698,8205,0.135,0,1,0,1,1,1
10,1.0,1000,444,556,229,28,3645,4543,8188,0.654,0,1,1,0,0,0
10,1.0,1000,411,589,262,28,3580,4614,8194,0.353,0,1,1,0,0,1
10,1.0,1000,555,445,203,28,4045,4265,8310,0.537,0,1,1,0,1,0
10,1.0,1000,537,463,249,27,4014,4225,8239,0.237,0,1,1,0,1,1
10,1.0,1000,600,400,161,44,3913,4146,8059,0.599,0,1,1,1,0,0
10,1.0,1000,626,374,198,45,4037,4118,8155,0.298,0,1,1,1,0,1
10,1.0,1000,689,311,167,33,4283,3721,8004,0.376,0,1,1,1,1,0
10,1.0,1000,728,272,148,40,4381,3725,8106,0.201,0,1,1,1,1,1
10,1.0,1000,690,310,89,30,4293,4119,8412,0.643,1,0,0,0,0,0
10,1.0,1000,692,308,105,22,4377,4100,8477,0.432,1,0,0,0,0,1
10,1.0,1000,743,257,72,32,4453,3900,8353,0.468,1,0,0,0,1,0
10,1.0,1000,758,242,80,35,4499,3994,8493,0.329,1,0,0,0,1,1
10,1.0,1000,704,296,84,35,4307,4068,8375,0.665,1,0,0,1,0,0
10,1.0,1000,727,273,81,26,4420,4045,8465,0.405,1,0,0,1,0,1
10,1.0,1000,765,235,70,32,4529,3742,8271,0.441,1,0,0,1,1,0
10,1.0,1000,767,233,92,26,4544,3811,8355,0.29,1,0,0,1,1,1
10,1.0,1000,648,352,72,18,4031,4224,8255,0.861,1,0,1,0,0,0
10,1.0,1000,650,350,110,10,4095,4249,8344,0.551,1,0,1,0,0,1
10,1.0,1000,701,299,92,31,4252,4017,8269,0.623,1,0,1,0,1,0
10,1.0,1000,700,300,112,36,4258,4065,8323,0.417,1,0,1,0,1,1
10,1.0,1000,659,341,79,23,4062,4228,8290,0.859,1,0,1,1,0,0
10,1.0,1000,648,352,116,29,4088,4186,8274,0.521,1,0,1,1,0,1
10,1.0,1000,740,260,67,38,4352,3881,8233,0.568,1,0,1,1,1,0
10,1.0,1000,738,262,103,34,4361,3851,8212,0.371,1,0,1,1,1,1
10,1.0,1000,504,496,222,25,3965,4424,8389,0.463,1,1,0,0,0,0
10,1.0,1000,502,498,264,31,3996,4383,8379,0.254,1,1,0,0,0,1
10,1.0,1000,563,437,218,33,4142,4208,8350,0.346,1,1,0,0,1,0
10,1.0,1000,549,451,245,20,4129,4203,8332,0.192,1,1,0,0,1,1
10,1.0,1000,665,335,164,50,4293,3958,8251,0.386,1,1,0,1,0,0
10,1.0,1000,671,329,179,50,4284,4039,8323,0.205,1,1,0,1,0,1
10,1.0,1000,714,286,165,33,4447,3659,8106,0.219,1,1,0,1,1,0
10,1.0,1000,729,271,165,32,4453,3655,8108,0.159,1,1,0,1,1,1
10,1.0,1000,439,561,233,35,3597,4580,8177,0.718,1,1,1,0,0,0
10,1.0,1000,430,570,295,19,3702,4522,8224,0.353,1,1,1,0,0,1
10,1.0,1000,532,468,206,33,3939,4269,8208,0.463,1,1,1,0,1,0
10,1.0,1000,498,502,252,31,3937,4343,8280,0.306,1,1,1,0,1,1
10,1.0,1000,594,406,166,63,3907,4237,8144,0.628,1,1,1,1,0,0
10,1.0,1000,629,371,213,45,4089,4131,8220,0.252,1,1,1,1,0,1
10,1.0,1000,713,287,141,42,4327,3748,8075,0.372,1,1,1,1,1,0
10,1.0,1000,707,293,176,34,4343,3731,8074,0.185,1,1,1,1,1,1
10,1.0,1000,463,537,45,8,3921,4853,8774,0.556,2,0,0,0,0,0
10,1.0,1000,468,532,48,15,3972,4950,8922,0.332,2,0,0,0,0,1
10,1.0,1000,515,485,45,16,4096,4739,8835,0.438,2,0,0,0,1,0
10,1.0,1000,478,522,60,14,4042,4759,8801,0.254,2,0,0,0,1,1
10,1.0,1000,459,541,57,13,3913,4804,8717,0.538,2,0,0,1,0,0
10,1.0,1000,505,495,63,20,4061,4743,8804,0.264,2,0,0,1,0,1
10,1.0,1000,545,455,63,5,4199,4498,8697,0.389,2,0,0,1,1,0
10,1.0,1000,576,424,70,8,4224,4511,8735,0.204,2,0,0,1,1,1
10,1.0,1000,393,607,50,7,3479,5012,8491,0.754,2,0,1,0,0,0
10,1.0,1000,383,617,61,8,3525,5084,8609,0.456,2,0,1,0,0,1
10,1.0,1000,449,551,75,20,3765,4818,8583,0.54,2,0,1,0,1,0
10,1.0,1000,465,535,71,15,3843,4820,8663,0.317,2,0,1,0,1,1
10,1.0,1000,403,597,55,19,3526,4956,8482,0.576,2,0,1,1,0,0
10,1.0,1000,384,616,82,9,3560,4983,8543,0.375,2,0,1,1,0,1
10,1.0,1000,513,487,96,15,3961,4519,8480,0.474,2,0,1,1,1,0
10,1.0,1000,478,522,113,14,3919,4660,8579,0.278,2,0,1,1,1,1
10,1.0,1000,309,691,174,14,3630,5056,8686,0.388,2,1,0,0,0,0
10,1.0,1000,320,680,192,20,3659,5030,8689,0.208,2,1,0,0,0,1
10,1.0,1000,407,593,167,10,3837,4729,8566,0.295,2,1,0,0,1,0
10,1.0,1000,352,648,195,11,3777,4892,8669,0.172,2,1,0,0,1,1
10,1.0,1000,484,516,162,25,3964,4602,8566,0.319,2,1,0,1,0,0
10,1.0,1000,491,509,178,32,3993,4600,8593,0.155,2,1,0,1,0,1
10,1.0,1000,584,416,156,10,4243,4152,8395,0.211,2,1,0,1,1,0
10,1.0,1000,560,440,193,11,4200,4189,8389,0.108,2,1,0,1,1,1
10,1.0,1000,256,744,181,10,3168,5157,8325,0.526,2,1,1,0,0,0
10,1.0,1000,253,747,184,17,3235,5168,8403,0.268,2,1,1,0,0,1
10,1.0,1000,330,670,158,10,3515,4945,8460,0.444,2,1,1,0,1,0
10,1.0,1000,330,670,184,6,3581,4896,8477,0.237,2,1,1,0,1,1
10,1.0,1000,422,578,154,30,3570,4718,8288,0.465,2,1,1,1,0,0
10,1.0,1000,434,566,191,20,3680,4723,8403,0.223,2,1,1,1,0,1
10,1.0,1000,523,477,159,11,4020,4299,8319,0.285,2,1,1,1,1,0
10,1.0,1000,502,498,203,10,3992,4374,8366,0.151,2,1,1,1,1,1
